Average Reward,Min Reward,Max Reward,Advantage Mean,Advantage Std,Average Entropy Loss,Last Entropy Loss,Average Policy Loss,Last Policy Loss,Average Value Loss,Last Value Loss
0.45893,-1.46182,0.98517,-0.0,1.0,-0.0251,-0.02484,-0.00359,-0.14552,1125.1545,926.27545
0.29092,-1.23691,0.98482,-0.0,1.0,-0.0262,-0.02723,-0.01282,-0.02119,429.3878,284.52332
0.3534,-1.4021,0.98464,-0.0,1.0,-0.0274,-0.0284,-0.00809,0.09277,511.143,592.57825
-1.04368,-6.44139,0.97858,0.0,1.0,-0.0285,-0.02762,-0.0286,-0.21188,19677.957,14470.63379
0.57175,-1.97432,0.98731,0.0,1.0,-0.0266,-0.02633,-0.00348,0.10158,1026.4288,727.68909
0.14499,-2.01457,0.98143,0.0,1.0,-0.0261,-0.02612,-0.00561,-0.19331,800.6341,492.80838
0.47834,-1.4259,0.98152,-0.0,1.0,-0.0275,-0.02911,-0.01301,-0.03704,702.81805,535.20154
0.21624,-1.48606,0.9861,0.0,1.0,-0.0287,-0.02926,-0.01024,0.08617,1048.7184,1073.89709
0.1546,-1.5426,0.98161,-0.0,1.0,-0.0309,-0.03207,-0.02379,-0.21568,613.58167,487.37451
-0.0597,-5.11182,0.98412,0.0,1.0,-0.0323,-0.03187,-0.01309,-0.17396,2315.4558,967.93268
0.39617,-1.41127,0.97862,-0.0,1.0,-0.029,-0.02656,-0.00964,0.07956,637.3903,418.71384
0.44892,-1.2779,0.98667,0.0,1.0,-0.0293,-0.03146,-0.00889,-0.13849,811.0631,655.30334
0.18162,-1.61049,0.98148,-0.0,1.0,-0.0323,-0.03285,-0.01553,0.08086,1082.0264,1021.78198
0.0604,-2.1116,0.97938,0.0,1.0,-0.031,-0.0304,-0.0066,-0.34041,1147.0271,1007.7984
0.12601,-1.9952,0.97937,-0.0,1.0,-0.0302,-0.02966,-0.01029,0.02185,893.4108,874.14771
0.29637,-2.24233,0.97974,-0.0,1.0,-0.0324,-0.03509,-0.01276,-0.17971,834.63,800.56787
0.41368,-1.5887,0.98058,0.0,1.0,-0.038,-0.04043,-0.00462,0.05651,378.3568,354.25986
0.215,-2.31904,0.98181,0.0,1.0,-0.0403,-0.04089,-0.01367,0.01348,765.84705,614.30005
0.47003,-0.76412,0.98884,-0.0,1.0,-0.0447,-0.04784,-0.02537,-0.15727,465.3539,399.13489
0.55498,-1.24182,0.98322,-0.0,1.0,-0.0491,-0.05133,-0.00694,0.15569,224.49783,241.56157
0.40823,-1.95174,0.97669,-0.0,1.0,-0.0538,-0.05695,-0.00546,-0.18862,538.7414,280.55389
0.49916,-0.85205,0.98846,0.0,1.0,-0.0565,-0.0559,-0.01219,0.13417,402.73615,438.51468
0.41638,-1.52509,0.98033,0.0,1.0,-0.0533,-0.05177,-0.00919,0.20745,492.91415,520.49384
0.42484,-1.66739,0.98616,-0.0,1.0,-0.0534,-0.05476,-0.00603,0.02377,331.02936,355.24362
0.57732,-1.41182,0.98148,0.0,1.0,-0.0548,-0.05513,-0.00728,-0.07791,220.20937,149.83455
0.55799,-0.73305,0.97918,0.0,1.0,-0.0523,-0.0502,-0.01592,-0.04532,237.58633,210.22119
0.14523,-1.71335,0.98141,-0.0,1.0,-0.0531,-0.05577,-0.02389,-0.12047,1516.9402,1190.59241
0.24455,-1.52492,0.98796,-0.0,1.0,-0.0554,-0.05519,-0.00983,0.04192,441.60995,407.53528
0.40241,-1.43954,0.98755,0.0,1.0,-0.0548,-0.05388,-0.01415,0.09208,660.63635,670.57367
0.54131,-0.41949,0.97907,-0.0,1.0,-0.0559,-0.0582,-0.00683,0.13729,149.96158,170.72423
0.12586,-3.58739,0.98629,-0.0,1.0,-0.0568,-0.05556,-0.00524,0.09247,3842.9678,4324.76562
0.56868,-1.73626,0.9816,-0.0,1.0,-0.0557,-0.05688,-0.0095,0.07707,437.4248,396.52249
0.38863,-1.6585,0.98115,0.0,1.0,-0.0542,-0.05233,-0.01009,-0.01383,406.93527,457.33499
0.13282,-2.04796,0.97884,0.0,1.0,-0.0544,-0.05689,-0.00553,-0.07069,1216.0592,874.64771
-0.07875,-2.19808,0.98288,0.0,1.0,-0.0595,-0.06197,-0.01117,0.01072,1700.719,1415.80603
-0.15513,-2.39545,0.98667,-0.0,1.0,-0.06,-0.05882,-0.01659,0.09548,1524.3126,1304.0592
